,index,STN_LABEL,AccidentSeverityCategory,COM_NAME,# of accidents,AccidentType,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentWeekDay,AccidentHour,latitude,longitude,Punkt,STR_NORTHING,STR_EASTING,STR_ESID,geom,address
3100,1397,Schuepisstrasse,as1,Oberhelfenschwil,1,at5,FALSE,TRUE,FALSE,rt433,2760217.0,1244597.0,SG,3254,2013,8,aw404,12,47.332757778221875,9.558582092930163,POINT (9.558582092930163 47.33275777822188),1244597.0,2727621.0,10233755.0,"47.332757778221875,9.558582092930163","Erlenstrasse, Oberriet, Wahlkreis Rheintal, Sankt Gallen, 9463, Schweiz/Suisse/Svizzera/Svizra"
3101,1116,Türlerseeweg,as1,Aeugst am Albis,1,at0,FALSE,FALSE,TRUE,rt432,2681439.0,1235877.0,ZH,4,2017,4,aw405,16,47.26877326984749,8.514821164663246,POINT (8.514821164663246 47.26877326984749),1235877.0,2680132.0,10240446.0,"47.26877326984749,8.514821164663246","Albispassstrasse, Hausen am Albis, Bezirk Affoltern, Zürich, 9814, Schweiz/Suisse/Svizzera/Svizra"
3102,1117,Türlistrasse,as1,Zollikofen,1,at8,TRUE,FALSE,FALSE,rt433,2688617.0,1205436.0,SZ,1364,2013,5,aw405,13,46.99406742382441,8.60369083990953,POINT (8.603690839909531 46.99406742382441),1205436.0,2601572.0,10067045.0,"46.99406742382441,8.60369083990953","Waldstätterhof, Waldstätterquai, Brunnen, Ingenbohl, Schwyz, 6440, Schweiz/Suisse/Svizzera/Svizra"
3103,1118,Türn,as1,Tobel-Tägerschen,1,at0,FALSE,TRUE,FALSE,rt439,2680465.0,1262727.0,ZH,60,2017,6,aw401,12,47.510364892352484,8.506780944183358,POINT (8.506780944183358 47.51036489235248),1262727.0,2718667.0,10215268.0,"47.510364892352484,8.506780944183358","Hochfelderstrasse, Niederhöri, Höri, Bezirk Bülach, Zürich, 8182, Schweiz/Suisse/Svizzera/Svizra"
3104,1119,Uf Rugglingen,as1,Metzerlen-Mariastein,1,at0,FALSE,FALSE,TRUE,rt433,2679820.0,1258154.0,ZH,90,2013,10,aw406,16,47.46931808110746,8.497400727518981,POINT (8.497400727518981 47.46931808110746),1258154.0,2602533.0,10213314.0,"47.46931808110746,8.497400727518981","Rümlangerstrasse, Oberhasli, Niederhasli, Bezirk Dielsdorf, Zürich, 8156, Schweiz/Suisse/Svizzera/Svizra"
3105,1120,Uf Rüti,as1,Wald (ZH),1,at3,FALSE,TRUE,TRUE,rt432,2627704.0,1239346.0,SO,2404,2020,11,aw405,15,47.30441448733409,7.804961546131061,POINT (7.804961546131061 47.30441448733409),1239346.0,2711384.0,10059178.0,"47.30441448733409,7.804961546131061","Härkingerstrasse, Härkingen, Bezirk Gäu, Amtei Thal-Gäu, Solothurn, 4624, Schweiz/Suisse/Svizzera/Svizra"
3106,1121,Ulrichenwiese-Süd,as1,Bütschwil-Ganterschwil,1,at8,TRUE,FALSE,FALSE,rt433,2674405.0,1249029.0,ZH,250,2013,1,aw403,17,47.38788815138404,8.42406119594116,POINT (8.42406119594116 47.38788815138404),1249029.0,2724898.0,10225379.0,"47.38788815138404,8.42406119594116","32, Feldstrasse, Urdorf, Bezirk Dietikon, Zürich, 8902, Schweiz/Suisse/Svizzera/Svizra"
3107,1122,Under Quadera,as1,Chur,1,at0,FALSE,FALSE,TRUE,rt432,2767909.0,1189472.0,GR,3921,2018,8,aw407,12,46.835196224933625,9.639846219537713,POINT (9.639846219537713 46.83519622493363),1189472.0,2761724.0,10095399.0,"46.835196224933625,9.639846219537713","10, Arosastrasse, Pagig, Arosa, Plessur, Graubünden/Grischun/Grigioni, 7028, Schweiz/Suisse/Svizzera/Svizra"
3108,1123,Under Tschüplere,as1,Plaffeien,1,at0,FALSE,FALSE,FALSE,rt432,2676525.0,1175950.0,BE,784,2019,8,aw403,9,46.73035849347143,8.439789377781928,POINT (8.439789377781928 46.73035849347143),1175950.0,2586844.0,10128477.0,"46.73035849347143,8.439789377781928","Sustenstrasse, Gadmen, Innertkirchen, Verwaltungskreis Interlaken-Oberhasli, Verwaltungsregion Oberland, Bern/Berne, 3863, Schweiz/Suisse/Svizzera/Svizra"
3109,1124,Underholzweg,as1,Kirchberg (SG),1,at4,FALSE,TRUE,FALSE,rt433,2677022.0,1253408.0,ZH,96,2014,8,aw403,17,47.42696951894939,8.459471876275213,POINT (8.459471876275213 47.42696951894939),1253408.0,2723897.0,10225024.0,"47.42696951894939,8.459471876275213","163, Weiningerstrasse, Zentrum, Regensdorf, Bezirk Dielsdorf, Zürich, 8105, Schweiz/Suisse/Svizzera/Svizra"
3110,1125,Unter Altgfähl,as1,Trub,1,at0,FALSE,TRUE,FALSE,rt432,2601319.0,1198922.0,BE,351,2020,10,aw402,9,46.941384801814685,7.455956006252076,POINT (7.455956006252076 46.94138480181469),1198922.0,2635037.0,10010448.0,"46.941384801814685,7.455956006252076","Thunstrasse, Dalmazi, Kirchenfeld, Stadtteil IV, Bern, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern/Berne, 3005, Schweiz/Suisse/Svizzera/Svizra"
3111,1126,Unter Egg,as1,Beringen,1,at0,FALSE,FALSE,FALSE,rt433,2690438.0,1284478.0,SH,2939,2016,3,aw405,9,47.70466376584658,8.643584907270224,POINT (8.643584907270224 47.70466376584658),1284478.0,2685329.0,10091225.0,"47.70466376584658,8.643584907270224","38, Hohenstoffelstrasse, Gruben, Schaffhausen, 8200, Schweiz/Suisse/Svizzera/Svizra"
3112,1102,Talmättli,as1,Ehrendingen,1,at1,FALSE,FALSE,FALSE,rt432,2649483.0,1260319.0,AG,4094,2012,1,aw402,6,47.491770439231054,8.095258353712378,POINT (8.095258353712378 47.49177043923105),1260319.0,2668242.0,10034948.0,"47.491770439231054,8.095258353712378","Bözbergstrasse, Effingen, Böztal, Bezirk Brugg, Aargau, 5078, Schweiz/Suisse/Svizzera/Svizra"
3113,1101,Talhübel,as1,Zeihen,1,at8,TRUE,FALSE,FALSE,rt432,2658592.0,1258966.0,AG,4123,2018,5,aw401,16,47.47885394658375,8.215948995509441,POINT (8.215948995509441 47.47885394658375),1258966.0,2649158.0,10075507.0,"47.47885394658375,8.215948995509441","7, Hauserstrasse, Windisch, Bezirk Brugg, Aargau, 5210, Schweiz/Suisse/Svizzera/Svizra"
3114,1100,Talhölzliweg,as1,Pratteln,1,at8,FALSE,FALSE,FALSE,rt433,2736036.0,1261796.0,TG,4471,2013,9,aw405,14,47.49284055778981,9.24398362868973,POINT (9.24398362868973 47.49284055778981),1261796.0,2618820.0,10143001.0,"47.49284055778981,9.24398362868973","Migros, Espenstrasse, Bitzi, Bischofszell, Bezirk Weinfelden, Thurgau, 9220, Schweiz/Suisse/Svizzera/Svizra"
3115,1099,Talhofweg,as1,Winterthur,1,at6,FALSE,FALSE,FALSE,rt432,2611297.0,1262979.0,BL,2773,2012,1,aw401,6,47.51745647306521,7.588603420202009,POINT (7.588603420202009 47.51745647306521),1262979.0,2695105.0,10110784.0,"47.51745647306521,7.588603420202009","Bruderholzstrasse, Schönenberg, Bottmingen, Bezirk Arlesheim, Basel-Landschaft, 4103, Schweiz/Suisse/Svizzera/Svizra"
3116,1076,Tigwegli,as1,Reigoldswil,1,at2,FALSE,FALSE,FALSE,rt430,2650914.0,1249116.0,AG,4200,2017,9,aw406,16,47.39090441603652,8.11296986735463,POINT (8.11296986735463 47.39090441603652),1249116.0,2619255.0,10140866.0,"47.39090441603652,8.11296986735463","Aaretalstrasse, Brestenegg, Suhr, Bezirk Aarau, Aargau, 5034, Schweiz/Suisse/Svizzera/Svizra"
3117,1077,Tobelstrasse,as1,Niederbüren,1,at8,TRUE,FALSE,FALSE,rt433,2658660.0,1258666.0,AG,4123,2013,3,aw401,8,47.476149830978635,8.216811621576817,POINT (8.216811621576817 47.47614983097863),1258666.0,2733096.0,10070486.0,"47.476149830978635,8.216811621576817","9, Schulstrasse, Windisch, Bezirk Brugg, Aargau, 5210, Schweiz/Suisse/Svizzera/Svizra"
3118,1078,Tobelweg,as1,Oberhelfenschwil,1,at4,FALSE,FALSE,FALSE,rt432,2723620.0,1247523.0,SG,3395,2013,5,aw407,5,47.36694837561464,9.075307763437985,POINT (9.075307763437985 47.36694837561464),1247523.0,2725951.0,10227285.0,"47.36694837561464,9.075307763437985","15, Wilerstrasse, Bütschwil, Bütschwil-Ganterschwil, Wahlkreis Toggenburg, Sankt Gallen, 9606, Schweiz/Suisse/Svizzera/Svizra"
3119,1079,Tobelweg,as1,Rüthi (SG),1,at0,FALSE,FALSE,FALSE,rt430,2638836.0,1241007.0,SO,2585,2013,8,aw407,9,47.31879330761881,7.952302206816984,POINT (7.952302206816984 47.31879330761881),1241007.0,2757642.0,10234306.0,"47.31879330761881,7.952302206816984","A1, Schürmatt, Safenwil, Bezirk Olten, Bezirk Zofingen, Aargau, 5745, Schweiz/Suisse/Svizzera/Svizra"
3120,1080,Toggwil,as1,Meilen,1,at5,FALSE,FALSE,FALSE,rt439,2725715.0,1238129.0,SG,3379,2011,10,aw402,13,47.282077718655835,9.100402429175602,POINT (9.100402429175602 47.28207771865583),1238129.0,2691920.0,10002797.0,"47.282077718655835,9.100402429175602","3108, Oberwis, Wattwil, Ulisbach, Wahlkreis Toggenburg, Sankt Gallen, 9631, Schweiz/Suisse/Svizzera/Svizra"
3121,1081,Tonisbachstrasse,as1,Konolfingen,1,at0,FALSE,FALSE,TRUE,rt432,2708488.0,1192231.0,UR,1218,2013,9,aw407,13,46.87235396044636,8.861736720358897,POINT (8.861736720358897 46.87235396044636),1192231.0,2613013.0,10006612.0,"46.87235396044636,8.861736720358897","Klausenstrasse, Vorfrutt, Spiringen, Uri, 8751, Schweiz/Suisse/Svizzera/Svizra"
3122,1082,Torggelweg,as1,Thal,1,at3,FALSE,FALSE,TRUE,rt433,2622333.0,1259839.0,BL,2829,2020,9,aw405,19,47.488934470460855,7.734961418349808,POINT (7.734961418349808 47.48893447046085),1259839.0,2760779.0,10072382.0,"47.488934470460855,7.734961418349808","Gasstrasse, Liestal, Bezirk Liestal, Basel-Landschaft, 4410, Schweiz/Suisse/Svizzera/Svizra"
3123,1083,Torlenhölzliweg,as1,Stäfa,1,at9,FALSE,FALSE,TRUE,rt432,2621671.0,1233407.0,BE,981,2018,10,aw402,19,47.25122171638657,7.724901016210928,POINT (7.724901016210928 47.25122171638657),1233407.0,2699233.0,10194878.0,"47.25122171638657,7.724901016210928","Aarwangenstrasse, Niederbipp, Verwaltungskreis Oberaargau, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 4704, Schweiz/Suisse/Svizzera/Svizra"
3124,1084,Tannenweg,as1,Grabs,1,at1,FALSE,FALSE,FALSE,rt432,2675872.0,1227651.0,ZG,1702,2011,12,aw402,17,47.19545276330431,8.439876269862859,POINT (8.439876269862859 47.19545276330431),1227651.0,2752547.0,10125569.0,"47.19545276330431,8.439876269862859","Sinserstrasse, Friesencham, Hagendorn, Cham, Zug, 6332, Schweiz/Suisse/Svizzera/Svizra"
3125,1085,Tannental,as1,Muri bei Bern,1,at0,FALSE,TRUE,FALSE,rt432,2630669.0,1196908.0,BE,909,2017,7,aw404,13,46.922564562714676,7.841292484301919,POINT (7.841292484301919 46.92256456271468),1196908.0,2604908.0,10003276.0,"46.922564562714676,7.841292484301919","36, 10, Trubschachen, Verwaltungskreis Emmental, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 3555, Schweiz/Suisse/Svizzera/Svizra"
3126,1086,Tannenstrasse,as1,Oberuzwil,1,at0,FALSE,FALSE,TRUE,rt432,2684635.0,1254823.0,ZH,66,2019,7,aw403,23,47.4387601253038,8.560629392010652,POINT (8.560629392010652 47.4387601253038),1254823.0,2727163.0,10097182.0,"47.4387601253038,8.560629392010652","Birchstrasse, Glattbrugg, Opfikon, Bezirk Bülach, Zürich, 8058, Schweiz/Suisse/Svizzera/Svizra"
3127,1087,Tannenrainstrasse,as1,Wetzikon (ZH),1,at0,FALSE,TRUE,FALSE,rt433,2707610.0,1241021.0,ZH,117,2016,9,aw407,11,47.31128615427946,8.861830102818963,POINT (8.861830102818963 47.31128615427946),1241021.0,2702366.0,10105119.0,"47.31128615427946,8.861830102818963","Girenbadstrasse, Breite, Ringwil, Hinwil, Bezirk Hinwil, Zürich, 8342, Schweiz/Suisse/Svizzera/Svizra"
3128,1088,Südhang,as1,Kirchlindach,1,at3,FALSE,TRUE,FALSE,rt432,2600918.0,1205709.0,BE,361,2018,11,aw402,19,47.00243543334422,7.450702014194515,POINT (7.450702014194515 47.00243543334422),1205709.0,2597837.0,10159597.0,"47.00243543334422,7.450702014194515","81, Kirchlindachstrasse, Uf dr Höchi, Häberlimatte, Zollikofen, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern/Berne, 3052, Schweiz/Suisse/Svizzera/Svizra"
3129,1089,Südweg,as1,Schöftland,1,at4,FALSE,TRUE,FALSE,rt432,2698139.0,1238968.0,ZH,115,2017,4,aw405,11,47.294300237660714,8.736145714555015,POINT (8.736145714555015 47.29430023766071),1238968.0,2646002.0,10125047.0,"47.294300237660714,8.736145714555015","Leerütistrasse, Schwobshof, Gossau (ZH), Bezirk Hinwil, Zürich, 8625, Schweiz/Suisse/Svizzera/Svizra"
3130,1090,Taa-Taatobel,as1,Berneck,1,at6,FALSE,FALSE,FALSE,rt432,2611702.0,1254725.0,BL,2786,2012,10,aw401,12,47.443213459926625,7.593764773330822,POINT (7.593764773330822 47.44321345992662),1254725.0,2762543.0,10227130.0,"47.443213459926625,7.593764773330822","Baselstrasse, Grellingen, Bezirk Laufen, Basel-Landschaft, 4203, Schweiz/Suisse/Svizzera/Svizra"
3131,1091,Taaweg,as1,Degersheim,1,at5,FALSE,TRUE,FALSE,rt432,2723574.0,1248573.0,SG,3395,2014,6,aw407,12,47.376398920427796,9.074988837465867,POINT (9.074988837465867 47.3763989204278),1248573.0,2732372.0,10153784.0,"47.376398920427796,9.074988837465867","R. Specksteine, 441, Wilerstrasse, Gmeinmerk, Bütschwil, Ganterschwil, Bütschwil-Ganterschwil, Wahlkreis Toggenburg, Sankt Gallen, 9601, Schweiz/Suisse/Svizzera/Svizra"
3132,1092,Tafelackerstrasse,as1,Oberuzwil,1,at8,TRUE,FALSE,FALSE,rt439,2727202.0,1254698.0,SG,3407,2013,11,aw405,9,47.43078491738168,9.124759079774767,POINT (9.124759079774767 47.43078491738168),1254698.0,2727112.0,10024528.0,"47.43078491738168,9.124759079774767","1, Gerbestrasse, Oberuzwil, Bichwil, Wahlkreis Wil, Sankt Gallen, 9242, Schweiz/Suisse/Svizzera/Svizra"
3133,1093,Tal,as1,Ennetmoos,1,at8,TRUE,FALSE,FALSE,rt433,2671172.0,1200936.0,NW,1508,2019,12,aw403,9,46.955692497197674,8.373658735254253,POINT (8.373658735254253 46.95569249719767),1200936.0,2668253.0,10166686.0,"46.955692497197674,8.373658735254253","5, Heimeliweg, Kaisermatt, Oberdorf (NW), Nidwalden, 6371, Schweiz/Suisse/Svizzera/Svizra"
3134,1094,Talacker,as1,Lommis,1,at4,FALSE,TRUE,FALSE,rt433,2682861.0,1264018.0,ZH,53,2011,1,aw403,11,47.52167711227149,8.538823562242525,POINT (8.538823562242525 47.52167711227149),1264018.0,2716976.0,10223309.0,"47.52167711227149,8.538823562242525","Gleis 4, 17;19, Hertiweg, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra"
3135,1095,Talackerweg,as1,Safenwil,1,at6,FALSE,FALSE,TRUE,rt432,2665640.0,1240670.0,AG,4228,2019,5,aw405,6,47.31364075413423,8.306761254948762,POINT (8.306761254948762 47.31364075413423),1240670.0,2640607.0,10094436.0,"47.31364075413423,8.306761254948762","Wohlerstrasse, Mattenhof, Boswil, Bezirk Muri, Aargau, 5623, Schweiz/Suisse/Svizzera/Svizra"
3136,1096,Talbachstrasse,as1,Frauenfeld,1,at3,FALSE,TRUE,FALSE,rt433,2612964.0,1267989.0,BS,2701,2017,4,aw402,14,47.562484546202526,7.610880093519818,POINT (7.610880093519818 47.56248454620253),1267989.0,2708659.0,10043446.0,"47.562484546202526,7.610880093519818","Bäumlihofstrasse, Wettstein, Kleinbasel, Basel, Basel-Stadt, 5068, Schweiz/Suisse/Svizzera/Svizra"
3137,1097,Talbachstrasse,as1,Kirchberg (SG),1,at0,FALSE,TRUE,FALSE,rt432,2684146.0,1252444.0,ZH,261,2016,9,aw405,6,47.417428014723995,8.553699466114953,POINT (8.553699466114953 47.417428014724),1252444.0,2719958.0,10231745.0,"47.417428014723995,8.553699466114953","Oerlikerhus, Thurgauerstrasse, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra"
3138,1098,Talermoosweg,as1,Waldkirch,1,at8,TRUE,FALSE,FALSE,rt433,2690005.0,1256508.0,ZH,64,2015,9,aw404,18,47.45320086120296,8.63214851938782,POINT (8.632148519387821 47.45320086120296),1256508.0,2740206.0,10230422.0,"47.45320086120296,8.63214851938782","Sägetweg, Bassersdorf, Bezirk Bülach, Zürich, 8303, Schweiz/Suisse/Svizzera/Svizra"
3139,1127,Unter Hegen,as1,Sumiswald,1,at8,TRUE,FALSE,FALSE,rt432,2666053.0,1210856.0,LU,1061,2011,5,aw402,15,47.04544714050977,8.307856459369354,POINT (8.307856459369354 47.04544714050977),1210856.0,2622239.0,10080396.0,"47.04544714050977,8.307856459369354","Bundesplatz, Neustadt, Luzern, 6003, Schweiz/Suisse/Svizzera/Svizra"
3140,1128,Unter Hostatt,as1,Wolfenschiessen,1,at3,FALSE,TRUE,FALSE,rt432,2661182.0,1193819.0,OW,1407,2017,7,aw401,18,46.89267226709206,8.241468168360697,POINT (8.241468168360697 46.89267226709206),1193819.0,2674295.0,10183869.0,"46.89267226709206,8.241468168360697","11, Rütistrasse, Ramersberg, Wilen, Sarnen, Obwalden, 6060, Schweiz/Suisse/Svizzera/Svizra"
3141,1129,Unter Kneu,as1,Dallenwil,1,at3,FALSE,TRUE,FALSE,rt432,2605424.0,1197951.0,BE,356,2018,11,aw403,13,46.932630065399565,7.509858593523057,POINT (7.509858593523057 46.93263006539956),1197951.0,2670158.0,10235893.0,"46.932630065399565,7.509858593523057","252, Worbstrasse, Tannacker, Gümligen, Muri bei Bern, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern/Berne, 3073, Schweiz/Suisse/Svizzera/Svizra"
3142,1156,Tulpenweg,as1,Buchs (AG),1,at0,FALSE,FALSE,TRUE,rt433,2676255.0,1248868.0,ZH,247,2013,11,aw405,18,47.386228673844315,8.448532895189516,POINT (8.448532895189516 47.38622867384431),1248868.0,2647611.0,10070171.0,"47.386228673844315,8.448532895189516","Uitikonerstrasse, Schlieren, Bezirk Dietikon, Zürich, 8952, Schweiz/Suisse/Svizzera/Svizra"
3143,1158,Tunnelweg,as1,Embrach,1,at0,FALSE,TRUE,FALSE,rt432,2667112.0,1263687.0,AG,4312,2012,5,aw401,16,47.520497361282914,8.329683721935746,POINT (8.329683721935746 47.52049736128291),1263687.0,2686144.0,10201376.0,"47.520497361282914,8.329683721935746","Lengnau, Bezirk Zurzach, Aargau, 5426, Schweiz/Suisse/Svizzera/Svizra"
3144,1159,Turpenrietweg,as1,Kirchberg (SG),1,at0,FALSE,FALSE,FALSE,rt432,2744948.0,1251759.0,AR,3024,2015,8,aw406,2,47.400689616790714,9.35895042026924,POINT (9.35895042026924 47.40068961679071),1251759.0,2720171.0,10224975.0,"47.400689616790714,9.35895042026924","Teufener Strasse, Kühnishaus, Teufen (AR), Mittelland, Appenzell Ausserrhoden, 9062, Schweiz/Suisse/Svizzera/Svizra"
3145,1160,Tuva,as1,Lumnezia,1,at0,FALSE,FALSE,TRUE,rt432,2689120.0,1173679.0,UR,1220,2015,6,aw406,14,46.70836770190601,8.604102172017138,POINT (8.604102172017138 46.70836770190601),1173679.0,2731206.0,10240279.0,"46.70836770190601,8.604102172017138","Gotthardstrasse, Pfaffensprung, Wassen, Uri, 6484, Schweiz/Suisse/Svizzera/Svizra"
3146,1161,Tägerenau-Aspwald,as1,Eschenbach (SG),1,at8,TRUE,FALSE,FALSE,rt433,2656462.0,1233400.0,AG,4141,2014,7,aw406,11,47.249102834107184,8.184470175627622,POINT (8.184470175627622 47.24910283410718),1233400.0,2708698.0,10227871.0,"47.249102834107184,8.184470175627622","9, Bahnhofstrasse, Reinach, Bezirk Kulm, Aargau, 5734, Schweiz/Suisse/Svizzera/Svizra"
3147,1162,Tägerhardstrasse,as1,Würenlos,1,at6,FALSE,FALSE,FALSE,rt432,2611702.0,1254725.0,BL,2786,2012,10,aw401,12,47.443213459926625,7.593764773330822,POINT (7.593764773330822 47.44321345992662),1254725.0,2668574.0,10235982.0,"47.443213459926625,7.593764773330822","Baselstrasse, Grellingen, Bezirk Laufen, Basel-Landschaft, 4203, Schweiz/Suisse/Svizzera/Svizra"
3148,1163,Täusistrasse,as1,Fischenthal,1,at0,FALSE,TRUE,FALSE,rt433,2687317.0,1246091.0,ZH,261,2020,11,aw403,21,47.359881060549,8.59447452950149,POINT (8.59447452950149 47.359881060549),1246091.0,2712448.0,10194082.0,"47.359881060549,8.59447452950149","35, Loorenstrasse, Witikon, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8053, Schweiz/Suisse/Svizzera/Svizra"
3149,1164,Töbeli,as1,Wolfhalden,1,at8,TRUE,FALSE,FALSE,rt439,2671409.0,1256958.0,ZH,94,2018,10,aw406,13,47.459528859831366,8.385652550673168,POINT (8.385652550673168 47.45952885983137),1256958.0,2759691.0,10114982.0,"47.459528859831366,8.385652550673168","8, Landstrasse, Otelfingen, Bezirk Dielsdorf, Zürich, 8112, Schweiz/Suisse/Svizzera/Svizra"
3150,1165,Vogelsangstrasse,as1,Romanshorn,1,at0,FALSE,FALSE,TRUE,rt433,2650434.0,1269525.0,AG,4184,2012,5,aw407,20,47.574492039024584,8.108920368471729,POINT (8.108920368471729 47.57449203902458),1269525.0,2745356.0,10040437.0,"47.574492039024584,8.108920368471729","229, Dorfstrasse, Auhalde, Etzgen, Mettauertal, Bezirk Laufenburg, Aargau, 5275, Schweiz/Suisse/Svizzera/Svizra"
3151,1166,Vogelsangweg,as1,Thun,1,at2,FALSE,FALSE,FALSE,rt432,2761575.0,1178517.0,GR,3506,2011,3,aw407,14,46.738255883326595,9.552981428542948,POINT (9.552981428542948 46.73825588332659),1178517.0,2615246.0,10009322.0,"46.738255883326595,9.552981428542948","Voa Principala, Valbella, Vaz/Obervaz, Albula, Graubünden/Grischun/Grigioni, 7077, Schweiz/Suisse/Svizzera/Svizra"
3152,1167,Sörzachstrasse,as1,Niederdorf,1,at0,FALSE,FALSE,FALSE,rt432,2697653.0,1250761.0,ZH,172,2011,1,aw407,17,47.40042803810939,8.732291854311965,POINT (8.732291854311965 47.40042803810939),1250761.0,2623357.0,10086986.0,"47.40042803810939,8.732291854311965","Kempttalstrasse, Fehraltorf, Bezirk Pfäffikon, Zürich, 8308, Schweiz/Suisse/Svizzera/Svizra"
3153,1168,Wunnhof,as1,Grabs,1,at8,TRUE,FALSE,FALSE,rt432,2611231.0,1226578.0,SO,2517,2013,11,aw406,9,47.19005651253283,7.586819661701018,POINT (7.586819661701018 47.19005651253283),1226578.0,2753027.0,10172935.0,"47.19005651253283,7.586819661701018","79b, Hauptstrasse, Derendingen, Bezirk Wasseramt, Amtei Bucheggberg-Wasseramt, Solothurn, 4552, Schweiz/Suisse/Svizzera/Svizra"
3154,1169,Wisgrabenstrasse,as1,Kirchberg (SG),1,at2,FALSE,FALSE,FALSE,rt430,2685595.0,1253331.0,ZH,66,2014,11,aw403,17,47.42521818680507,8.573068402999612,POINT (8.573068402999612 47.42521818680507),1253331.0,2719624.0,10231442.0,"47.42521818680507,8.573068402999612","A11, Glattpark, Glattbrugg, Opfikon, Bezirk Bülach, Zürich, 8152, Schweiz/Suisse/Svizzera/Svizra"
3155,1170,Wissmannstrasse,as1,Zürich,1,at8,TRUE,FALSE,FALSE,rt439,2706845.0,1249827.0,ZH,297,2016,7,aw406,11,47.390601592881005,8.853815242539888,POINT (8.853815242539888 47.390601592881),1249827.0,2682873.0,10078994.0,"47.390601592881005,8.853815242539888","Perucchi Phoenix Garage, Tösstalstrasse, Auwis, Saland, Bauma, Bezirk Pfäffikon, Zürich, 8493, Schweiz/Suisse/Svizzera/Svizra"
3156,1171,Witenrietstrasse,as1,Uzwil,1,at1,FALSE,FALSE,FALSE,rt430,2766236.0,1256242.0,SG,3231,2012,10,aw404,5,47.43596379702283,9.642510876246144,POINT (9.642510876246144 47.43596379702283),1256242.0,2725009.0,10225742.0,"47.43596379702283,9.642510876246144","A13, Au (SG), Wahlkreis Rheintal, Sankt Gallen, 6890, Schweiz/Suisse/Svizzera/Svizra"
3157,1172,Witteliweg,as1,Grenchen,1,at6,FALSE,FALSE,FALSE,rt432,2561672.0,1227969.0,JU,6754,2012,11,aw402,11,47.20154601613174,6.932783321369868,POINT (6.932783321369868 47.20154601613174),1227969.0,2594080.0,10214914.0,"47.20154601613174,6.932783321369868","18, Les Creux-des-Biches, Le Noirmont, District des Franches-Montagnes, Jura, 2340, Schweiz/Suisse/Svizzera/Svizra"
3158,1173,Wittlingerstrasse,as1,Basel,1,at8,TRUE,FALSE,FALSE,rt433,2647072.0,1268170.0,AG,4170,2018,10,aw402,10,47.56255551830669,8.064095816789369,POINT (8.064095816789369 47.56255551830669),1268170.0,2613606.0,10025112.0,"47.56255551830669,8.064095816789369","Spital Laufenburg, 10, Spitalstrasse, Laufenburg, Bezirk Laufenburg, Aargau, 5080, Schweiz/Suisse/Svizzera/Svizra"
